vacancy_id,id,text,type_id,ind
23669724,10387,"Анализ качества и степени соответствия потребностям бизнеса текущих ИТ-решений, разработка предложений по их развитию.",1,12419
23669724,10388,Высшее инженерно-техническое или инженерно-математическое;.,2,12420
23669724,10389,"Знание и понимание стандартов (ГОСТ34, TOGAF) и основ современных способов организации работы ИТ‑подразделений (ITSM), принципов проектного управления, принципов функционирования;",2,12421
23669724,10390,Английский язык – Upper-Intermediate;,2,12422
23669724,10391,"Опыт работы в области проектирования ИТ решений и разработке ПО на лидерских инженерно-технических ролях (архитектор, ведущий разработчик и т.д.), или руководящих ролях (руководитель подразделения, коллектива) не менее 3 лет;",2,12423
23669724,10392,"Навыки работы с системами проектирования и моделирования архитектуры предприятия (BPMN, Archimate, UML и др.);",2,12424
23669724,10393,"Личностные качества: ответственность, аккуратность, пунктуальность, коммуникабельность, стрессоустойчивость, клиентоориентированность, способность к самообразованию, инициативность, способность организовать работу в команде, умение работы с заказчиками, умение аргументированно отстаивать свою точку зрения, умение четко и ясно излагать мысли и на бумаге, и устно.",2,12425
23672364,10394,Опыт в IT сфере от 7 лет,2,12427
23672364,10395,"Глубокие знания в области web-разработки (PHP, JS, Python и т.д)",2,12428
23672364,10396,Лидерские качества,2,12429
23672364,10397,"Опыт управления командной инженеров (мотивация, обучение, набор и т.д)",2,12430
23672364,10398,Умение выстраивать и улучшать процессы,2,12431
23672364,10399,Опыт работы в Scrum методологии,2,12432
23672364,10400,Умение работать в распределенной команде (как преимущество),2,12433
23672954,10401,"Разработка оборудования СВЧ, передачи и обработки данных.",1,12436
23672954,10402,Подбор элементной базы.,1,12437
23672954,10403,Решение текущих производственных задач на предприятии.,1,12438
23672954,10404,Руководство коллективом инженеров,1,12439
23672954,10405,Хорошие знания техники СВЧ.,2,12440
23672954,10406,Хорошие знания схемотехники.,2,12441
23672954,10407,Хорошие знания в ЦОС.,2,12442
23672954,10408,Опыт разработки СВЧ устройств,2,12443
23672954,10409,Соблюдение сроков разработки.,2,12444
23674050,10410,Участие в крупных проектах по автоматизации;,1,12445
23674050,10411,Консультирование про программным продуктам 1С;,1,12446
23674050,10412,"Составление документации функциональных моделей, бизнес-процессов, составление ТЗ, наложение бизнес-процессов на программные продукты 1С;",1,12447
23674050,10413,"Работа в различных конфигурациях 1С (преимущественно с комплексными конфигурациями ERP, KA, УПП);",1,12448
23674050,10414,Взаимодействие с клиентами.,1,12449
23674050,10415,"Опыт работы с конфигурациями 1С: Управление торговлей 11, 1С: ERP, 1С: Комплексная автоматизация не менее 2 лет;",2,12450
23674050,10416,Опыт составления проектной документации;,2,12451
23674050,10417,"Аналитическое мышление, целеустремленность, ориентация на результат, вовлеченность в профессию.",2,12452
23674302,10418,администрирование серверных ОС MS Windows;,1,12453
23674302,10419,настройка кластера Hyper-V;,1,12454
23674302,10420,"настройка и поддержка домена Active Directory, DNS, RDP;",1,12455
23674302,10421,настройка групповых политик;,1,12456
23674302,10422,мониторинг серверов и информационных систем;,1,12457
23674302,10423,реагирование на инциденты;,1,12458
23674302,10424,резервное копирование данных;,1,12459
23674302,10425,разработка и ведение технической документации по информационным системам;,1,12460
23674302,10426,Глубокое знание принципов работы серверных ОС Windows (2008R2 и старше);,2,12461
23674302,10427,опыт администрирования линейки серверных ОС MS Windows;,2,12462
23674302,10428,понимание принципов построения сетей передачи данных;,2,12463
23674302,10429,умение писать скрипты на Power Shell;,2,12464
23674302,10430,знание серверного железа;,2,12465
23674302,10431,опыт работы с системой виртуализации Hyper-V;,2,12466
23678012,10432,организация процесса тестирования ПО;,1,12467
23678012,10433,"разработка тест-планов, тест-кейсов;",1,12468
23678012,10434,участие в тестировании ПО;,1,12469
23678012,10435,вспомогательная работа по текущим задачам отдела.,1,12470
23678012,10436,опыт тестирования программного обеспечения (ПО);,2,12471
23678012,10437,"знание компьютерных технологий, в особенности ОС Windows на уровне администратора;",2,12472
23678012,10438,навыки работы с виртуальной (ми) инфраструктурой (ми);,2,12473
23679451,10439,"Разработка и актуализации технической (технических условий), программной и эксплуатационной (руководства по эксплуатации, руководства пользователя, паспортов, формуляров) документации",1,12476
23679451,10440,"Проверка конструкторской и программной документации на соответствие требованиям ГОСТ ЕСКД, ЕСПД, РВ",1,12477
23679451,10441,"Знание MS Office (Word, Visio, PowerPoint),",2,12478
23679451,10442,Хороший русский язык (Орфографическая и стилистическая грамотность),2,12479
23682109,10443,Участие в крупном проекте по развитию системы дистанционного банковского обслуживания в Банке Топ-10 в качестве системного аналитика;,1,12480
23682109,10444,Проведение обследования на территории заказчика;,1,12481
23682109,10445,"Формализация и согласование функциональных и нефункциональных требований к ИТ-системам, требований на интеграцию;",1,12482
23682109,10446,Написание и согласование технического задания на разработку ИТ-систем;,1,12483
23682109,10447,Консультирование проектной команды в ходе разработки ИТ-систем;,1,12484
23682109,10448,Сопровождение приемо-сдаточных испытаний ИТ-систем.,1,12485
23682109,10449,Высшее образование;,2,12486
23682109,10450,Опыт работы в роли системного/бизнес аналитика от 5-ти лет;,2,12487
23682109,10451,Опыт командной разработки;,2,12488
23682109,10452,Общее представление об основных методологиях разработки;,2,12489
23682109,10453,Опыт разработки и согласования ТЗ;,2,12490
23682109,10454,Опыт проектирования пользовательских интерфейсов;,2,12491
23682109,10455,Опыт работы на интеграционных проектах;,2,12492
23682109,10456,"Знание методологий функционального, информационного и процессного моделирования в нотациях eEPC, BPMN, UML;",2,12493
23682109,10457,Хорошие коммуникативные навыки;,2,12494
23682109,10458,Знание процессов дистанционного банковского обслуживания (желательно.),2,12495
23682138,10459,Поддержка IT инфраструктуры компании;,1,12496
23682138,10460,Внедрение новых автоматизированных IT сервисов;,1,12497
23682138,10461,"Настройка нового IT оборудования, поддержка и ремонт текущего IT оборудования;",1,12498
23682138,10462,"Конфигурация операционной системы на серверах, поддержание ее рабочего состояния и защита;",1,12499
23682138,10463,Поддержка и продвижение сайта компании;,1,12500
23682138,10464,Поддержка системы видеонаблюдения;,1,12501
23682138,10465,Обеспечение бесперебойного функционирования компьютерной сети.,1,12502
23688201,10466,"выполнение проектов стадий ПД, РД, РП систем безопасности (пожарная сигнализация (пс), система оповещения (соуэ), системы автоматического пожаротушения (апт), автоматизация противодымной вентиляции (апв), охранная сигнализация (сотс), система контроля и управления доступом (скуд), система контроля загазованности,  система видеонаблюдения);",1,12504
23688201,10467,"выполнение проектов стадий ПД, РД, РП систем связи (структурированная кабельная система СКС, ЛВС, телефония, телевидение, часофикация, радиофикация, наружные сети связи (нсс);",1,12505
23688201,10468,"сбор исходных данных, обследование объекта (в случае реконструкции);",1,12506
23688201,10469,участие при согласовании проектов.,1,12507
23690880,10470,Высшее образование (техническое);,2,12510
23690880,10471,Опыт внедрения системы электронного документооборота ( Alfresco);,2,12511
23690880,10472,"Опыт руководства разработкой (Agile, SCRUM);",2,12512
23690880,10473,"Опыт управления жизненным циклом ПО (архитектура, реализация, внедрение, поддержка);",2,12513
23690880,10474,Опыт разработки веб-приложений на Java от 3 лет.,2,12514
23691629,10475,Участие в проектах по внедрению бизнес и ИТ решений класса RCM/надежность активов/ТО по состоянию.,1,12515
23691629,10476,Оптимизация программ ТОиР и ТПиР/EAM /CMMS/УФАП/ТОиР/ТОРО.,1,12516
23691629,10477,Взаимодействие в ходе проекта с экспертами в предметной области и пользователями Заказчика.,1,12517
23691629,10478,"Осуществление обеспечения ТОиР оборудования, в части заявки потребности, организации процесса хранения, распределения и учета расходования ресурсов.",1,12518
23691629,10479,Создание сетевых графиков проведения ремонтных работ на оборудовании участка.,1,12519
23691629,10480,Высшее техническое образование,2,12520
23691629,10481,Опыт работы на производстве,2,12521
23691629,10482,Знание ИТ-систем в области надежности (SAP PM),2,12522
23696920,10483,"Разработка технических решений по модернизации базовых станций сотовой связи, на основании фотоотчетов и исходных данных Заказчика.",1,12525
23696920,10484,Согласование технических решений с Заказчиком и Арендодателем.,1,12526
23696920,10485,Разработка проектной и рабочей документации на основании техрешения.,1,12527
23696920,10486,Высшее образование.,2,12528
23696920,10487,Опыт работы в части проектирования базовых станций сотовой связи от 1-го года.,2,12529
23696920,10488,Знание действующих нормативных документов в области проектирования и связи.,2,12530
23696920,10489,"Уверенный пользователь Microsoft office, AutoCAD, Adobe Acrobat",2,12531
23698572,10490,переход с 1С 7 на 1С (платформа 8.3); ,1,12532
23698572,10491," создание новых модулей, отчетов, обработок и доработка в существующих конфигурациях оперативного и бухгалтерского учета; ",1,12533
23698572,10492," создание новых модулей, отчетов, обработок и доработка в существующих конфигурациях оперативного и бухгалтерского учета; ",1,12534
23698572,10493," работа с пользователями - консультирование, составление и реализация технических заданий; ",1,12535
23698572,10494," доработка типовых конфигураций (исправление ошибок, разработка новых отчетов, обмен с другими учетными системами.",1,12536
23698572,10495,высшее образование; ,2,12537
23698572,10496, наличие опыта настройки 1С 8 (платформы 8.3 и 8.4) ; ,2,12538
23698572,10497, опыт работы от 3 лет; ,2,12539
23698572,10498, знание основ бухгалтерского учёта (желательно); ,2,12540
23698572,10499, приветствуется наличие сертификатов 1С; ,2,12541
23698572,10500, опыт реализации задач автоматизации и оптимизации;,2,12542
23698654,10501,"Техническая поддержка продаж облачных сервисов: анализ инфраструктуры и требований заказчика, разработка технических решений, подготовка технико-коммерческих предложений.",1,12543
23698654,10502,"Консультирование клиентов по вопросам, связанным с архитектурой и использованием облачной платформы.",1,12544
23698654,10503,"Анализ технических решений сетевой и серверной инфраструктуры клиента, предложений других облачных провайдеров и системных интеграторов.",1,12545
23698654,10504,Разработка оптимального решения с акцентом на использование облачных ресурсов.,1,12546
23698654,10505,"Проведение работ по проектированию, подготовке технической документации для клиентов, использующих облачные ресурсы.",1,12547
23698654,10506,Проведение работ по миграции ИТ систем клиента на облачные ресурсы.,1,12548
23698654,10507,Участие в сопровождении и поддержке реализованных решений с использованием облачных ресурсов.,1,12549
23698654,10508,"Самостоятельное решение кейсов, включая взаимодействие со смежными подразделениями и вендорами.",1,12550
23698654,10509,Высшее техническое образование.,2,12551
23698654,10510,"Приветствуется высшее образование в области информационных технологий, предпочтительно МИФИ, МГТУ им. Баумана, МТУСИ, МИРЭА.",2,12552
23698654,10511,Знание английского на уровне чтения документации.,2,12553
23698654,10512,Общий стаж работы в отрасли не менее 5 лет.,2,12554
23698654,10513,"Знание принципов построения ИТ инфраструктуры крупных предприятий, в том числе отказоустойчивых и распределенных систем.",2,12555
23698654,10514,"Обязательно: экспертные знания в области различных платформ виртуализации (Microsoft, VMware, OpenStack), платформ облачного управления, практический опыт планирования внедрения одной из платформ облачного управления, понимание принципов сетей хранения и передачи данных, вычислительной платформы x86, опыт работы с базовыми инфраструктурными сервисами желание обучаться и самостоятельно осваивать новые технологии.",2,12556
23698654,10515,"Желательно: Понимание рынка облачных сервисов, знание актуальных тенденций и направлений развития облаков в России и в мире, опыт внедрения или эксплуатации облачных платформ.",2,12557
23698654,10516,Высокие коммуникативные способности.,2,12558
23698654,10517,Дополнительные сертификации / курсы повышения квалификации от международных вендоров приветствуются.,2,12559
23700897,10518,Контроль и корректировка (техническая) контента на сайте по ТЗ.,1,12560
23700897,10519,"Заполнение метатегов, ALT, перелинковка и т.д..",1,12561
23700897,10520,Работа с аналитическими сервисами (Вебмастер и т.д.).,1,12562
23700897,10521,Поиск и устранение по ТЗ технических ошибок (404 и т.д.).,1,12563
23700897,10522,"Написание, размещение статей и фотоконтента по ТЗ.",1,12564
23700897,10523,Отчетность руководителю.,1,12565
23700897,10524,ВНИМАТЕЛЬНО прочитать пункт ОБЯЗАННОСТИ!,2,12566
23700897,10525,Опыт работы с CMS системами,2,12567
23700897,10526,Знание основ HTML (Базовое понимание для размещения статьи на сайте),2,12568
23700897,10527,Самодисциплина и организованность.,2,12569
23702803,10528,"выполнять работу по техническому обслуживанию радиостанций, аппаратуры, видеонаблюдения, охранно-пожарной сигнализации",1,12572
23702803,10529,производить монтаж и техобслуживание аппаратуры слежения за автотранспортом,1,12573
23702803,10530,проводить монтаж нового и ремонт действующего оборудования,1,12574
23702803,10531,"высшее техническое (профильное), опыт работы",2,12575
23702803,10532,умение читать эл. схемы,2,12576
23702803,10533,владение паяльным и измерительным оборудованием,2,12577
23702803,10534," опыт ремонта радиоэлектронного оборудования и радиостанций ICom, ",2,12578
23702803,10535," навыки работы с программатором радиостанций,",2,12579
23704248,10536,Создание и редактирование карточки товара на сайте.,1,12580
23704248,10537,Написание и рерайт текстов для карточки товара.,1,12581
23704248,10538,Создание и обработка графических картинок для описания товара и статей (проводится обучение).,1,12582
23704248,10539,"Коммуникация с посетителями сайта (FAQ, отзывы, ответы на отзывы).",1,12583
23704248,10540,"Участие в разработке требований к сайту (концепции, технические задания, тестирование сайта, подготовка заключений и рекомендаций).",1,12584
23704248,10541,Обязательны средние/высокие знания систем безопасности и видеонаблюдения.,2,12585
23704248,10542,Опыт работы от 1 года и выше.,2,12586
23704248,10543,Опыт написания продающих и уникальных текстов.,2,12587
23704248,10544,Базовое знание популярных CMS.,2,12588
23704248,10545,Базовые знания работы в Adobe Photoshop (проводится обучение).,2,12589
23704248,10546,Уверенные навыки по поиску информации.,2,12590
23704248,10547,"Ответственность и дисциплинированность, честность и порядочность, коммуникативность.",2,12591
23704248,10548,Грамотная письменная и устная русская речь.,2,12592
23704248,10549,Базовое знание английского языка.,2,12593
23705750,10550,Администрирование правил расчета комиссионного вознаграждения в системе.,1,12596
23705750,10551,Контроль за корректностью расчета правил комиссионного вознаграждения.,1,12597
23705750,10552,Настройка правил расчета комиссионного вознаграждения.,1,12598
23705750,10553,Взаимодействие с ИТ.,1,12599
23705750,10554,Подготовка отчетной документации.,1,12600
23705750,10555,"Высшее образование (техническое, математическое).",2,12601
23705750,10556,Продвинутый уровень Excel (умение писать макросы - как плюс).,2,12602
23705750,10557,Знание SQL - как преимущество.,2,12603
23706590,10558,Управление группой разработчиков (3-5 человек);,1,12604
23706590,10559,"Составление спецификаций, планирование работ, оценка трудозатрат;",1,12605
23706590,10560,Постановка задач и контроль их выполнения;,1,12606
23706590,10561,Контроль качества кода и сопровождения проектов;,1,12607
23706590,10562,Непосредственное участие в разработке драйверов и системных приложений под Linux.,1,12608
23706590,10563,Хорошее знание языка С;,2,12609
23706590,10564,Хорошее знание Linux/Posix;,2,12610
23706590,10565,Опыт разработки драйверов под ядро Linux;,2,12611
23706590,10566,Опыт разработки системных приложений под Linux;,2,12612
23706590,10567,Опыт руководства группой разработчиков от 2-х лет;,2,12613
23706590,10568,Опыт работы от 3-х лет;,2,12614
23706922,10569,Проектирование информационных систем на платформе 1С;,1,12615
23706922,10570,"Подготовка проектных решений, технических спецификаций и пр. технической документации;",1,12616
23706922,10571,"Оценка технической исполнимости задач, выбор варианта реализации;",1,12617
23706922,10572,Взаимодействие с заказчиком;,1,12618
23706922,10573,Оценка сроков реализации задач;,1,12619
23706922,10574,Разработка ПО;,1,12620
23706922,10575,Участие в тестировании ПО.,1,12621
23707840,10576,Составление технического задания на разработку различных веб-приложений (от просто сайта до закрытых внутрикорпоративных решений);,1,12623
23707840,10577,Составление руководства по эксплуатации для пользователей;,1,12624
23707840,10578,Составление документации для специалистов.,1,12625
23707840,10579,Интерес к технике и программированию;,2,12626
23707840,10580,Грамотная письменная речь;,2,12627
23707840,10581,Навыки работы с большими объемами информации;,2,12628
23707840,10582,Структурное мышление;,2,12629
23707840,10583,Аналитический склад ума;,2,12630
23707840,10584,Внимание к деталям;,2,12631
23707840,10585,Общительность.,2,12632
23707840,10586,"Умение составить понятный, грамотный, подробный, логичный технический текст;",2,12633
23707840,10587,Владение необходимой терминологией;,2,12634
23707840,10588,Понимание основ информационных технологий;,2,12635
23707840,10589,Понимание процесса документирования и его взаимосвязи с другими процессами.,2,12636
23708095,10590,Разработка и оформление проектной рабочей документации для объекта;,1,12637
23708095,10591,"Проектирование систем электроснабжения, слаботочных систем;",1,12638
23708095,10592,"Разработка различных стадий проектной документации системы мультимедиа, автоматизации систем, охранно-пожарной сигнализации, системы контроля и управления доступом, видеонаблюдения WiFi и др.",1,12639
23708095,10593,Высшее техническое образование;,2,12640
23708095,10594,"Знание норм и правил проектирования кабельных линий (ГОСТ, ПУЭ, СНиП);",2,12641
23708095,10595,"Профессиональное знание необходимого набора программ AutoCad,Word, Excel, PhotoShop и пр.",2,12642
23708095,10596,Опыт работы в проектировании слаботочных систем;,2,12643
23708095,10597,"Внимательность, дисциплинированность, готовность к обучению и самообразованию;",2,12644
23714764,10598,Работа с клиентскими базами данных на уровне SQL-запросов.,1,12647
23714764,10599,"(сегментация, вычитание, дедупликация и т.п.)",1,12648
23714764,10600,"Ведение Email рассылок (только техническая часть – запуск рассылок, сбор статистики предоставления отчетов.",1,12649
23714764,10601,Писать письма и заниматься контентом самому не нужно.),1,12650
23714764,10602,Вы => это супервнимательность и усидчивость (это самое важное в этой работе!),2,12651
23714764,10603,"Вы => технарь, а не гуманитарий.",2,12652
23714764,10604,"Вы => знаете HTML верстку на уровне написания чистого, минималистичного, валидного кода.",2,12653
23714764,10605,"Вы => уверенно знаете MYSQL, MSSQL на уровне select запросов",2,12654
23714764,10606,Вы => имеете опыт работы с сервисами Google Analytics и Яндекс.,2,12655
23714764,10607,Метрика,2,12656
23714764,10608,Вы => знаете PHP хотя бы на базовом уровне,2,12657
23714764,10609,"Если вы имеете опыт работы с операторами email-рассылок Mailgun, Amazon ses, то это будет плюсом.",2,12658
23714764,10610,"Если вы знаете технический английский, то это будет помогать в изучении современных технологий.",2,12659
23715562,10611,разработка макетов главных и внутренних страниц сайтов,1,12662
23715562,10612,"анализ конкурентов, разработка концепции проекта и прототипов основных страниц",1,12663
23715562,10613,"обучаемость, чувство вкуса и стиля",2,12664
23715562,10614,пунктуальность и дисциплинированность,2,12665
23717512,10615,Составление детального описания архитектуры ПО СВП (система взимания платы) AS IS по имеющейся технической документации;,1,12666
23717512,10616,Комплексный анализ проектной и рабочей документации по проекту;,1,12667
23717512,10617,Экспертное заключение по влиянию запрашиваемых доработок на существующее ПО;,1,12668
23717512,10618,Проведение экспертизы проектных решений и приёмки документации;,1,12669
23717512,10619,Контроль соблюдения сроков поставленных задач.,1,12670
23717512,10620,Высшее техническое образование;,2,12671
23717512,10621,Опыт работы архитектором ПО или системным аналитиком в проектах сопровождения и развития информационных систем;,2,12672
23717512,10622,Знание автоматизированных систем расчетов;,2,12673
23717512,10623,Опыт описания архитектуры ПО AS IS по имеющейся технической документации;,2,12674
23717512,10624,Взаимодействие с функциональными заказчиками;,2,12675
23717512,10625,Опыт эффективного взаимодействия с разработчиками ПО.,2,12676
23720326,10626,"Понимание современных методологий разработки, умение их эффективно применять и адаптировать под конкретные задачи; экспертные знания парадигм разработки и паттернов проектирования",2,12678
23720326,10627,"Опыт работы CTO от 3-х лет, опыт программирования от 5 лет, широкий кругозор в back-end, front-end и мобильной разработке, опыт работы в качестве Product Owner, архитектора",2,12679
23720326,10628,"Знание стека PHP (Laravel), PostgresSQL",2,12680
23720326,10629,"Продвинутый пользователь Google Analytics, Yandex Metrika",2,12681
23720326,10630,Сильные аналитические способности,2,12682
23720326,10631,Отличные коммуникативные способности,2,12683
23721237,10632,"Установка, конфигурирование СУБД.",1,12684
23721237,10633,Управление и поддержка баз данных и многомерных баз данных.,1,12685
23721237,10634,Управление учетными записями пользователей СУБД.,1,12686
23721237,10635,Управление готовностью СУБД.,1,12687
23721237,10636,Управление резервным копированием и восстановлением СУБД.,1,12688
23721237,10637,Управление безопасностью СУБД.,1,12689
23721237,10638,Создание средств эксплуатационной автоматизации СУБД.,1,12690
23721237,10639,"Мониторинг функционирования СУБД, емкости, производительности, доступности.",1,12691
23721237,10640,Выявление и устранение проблем и узких мест.,1,12692
23721237,10641,"Прямое участие в развертывании, приемке и запуске в эксплуатацию готовых решений.",1,12693
23721237,10642,"Описание текущей промышленной площадки, ее функциональности и взаимосвязи с другим и сервисами.",1,12694
23721237,10643,Техническое образование (сфера IT),2,12695
23721237,10644,"Знания теории, практики и физических основ функционирования и применения различных типов СУБД.",2,12696
23721237,10645,Опыт администрирования Microsoft SQL Server 2005 и входящих в его состав элементов.,2,12697
23721237,10646,Опыт администрирования MongoDB будет преимуществом,2,12698
23721237,10647,Опыт работы с Oracle 10g будет преимуществом.,2,12699
23726502,10648,"Принимать участие в проектах по внедрению систем автоматизации процессов работодателя (в т.ч. международных) , а также, улучшению процессов в области цепи поставок, с фокусом на систему управления транспортом (TMS).",1,12702
23726502,10649,Функциональных анализ и оптимизация и бизнес процессов заказчика.,1,12703
23726502,10650,Подготовка проектной документации.,1,12704
23726502,10651,Настройка решений работодателя для автоматизации процессов в области цепи поставок.,1,12705
23726502,10652,"Создание отчетов, KPI, интеграционных интерфейсов, батчей в рамках ПО работодателя.",1,12706
23726502,10653,Подготовка спецификаций интеграции данных между ПО работодателя и заказчика.,1,12707
23726502,10654,Подготовка и проведения обучения пользователей клиента.,1,12708
23726502,10655,Проведение модульного/интеграционного/приёмочного тестирований.,1,12709
23726502,10656,Поддержка клиентов на запуске и после запуска проектов.,1,12710
23726502,10657,Подготовка презентаций для поддержки команды продаж (пред-проектная подготовка).,1,12711
23726502,10658,Коммуникация с партнерами работодателя.,1,12712
23726502,10659,Выполнение проектных задач на территории заказчика,1,12713
23726502,10660,"1-1,5 года работы на проектах внедрения систем автоматизации (опыт в консалтинге являеется преимуществом)",2,12714
23726502,10661,Знание XML и Java является преимуществом.,2,12715
23726502,10662,Аналитический склад ума.,2,12716
23726502,10663,Понимание типичных методолгий проектов внедрения.,2,12717
23726502,10664,"Знание основ реляционных БД, SQL.",2,12718
23726502,10665,Опыт работы и внедрения систем WMS/TMS/YMS и знание процессов цепи поставок является преимуществом.,2,12719
23726502,10666,Понимание управления транспортом в области логистики является преимуществом,2,12720
23726502,10667,Разговорный английский (работа с международной командой).,2,12721
23726502,10668,Образование: высшее.,2,12722
23726502,10669,Способность четко формулировать мысли (письменно и вербально).,2,12723
23726502,10670,Стрессоустойчивость и умение быстро определить и решить проблему.,2,12724
23726502,10671,Готовность к командировкам.,2,12725
23728888,10672,Консультационные услуги по использованию и настройке 1С;,1,12726
23728888,10673,Составление ТЗ;,1,12727
23728888,10674,Работа с различными конфигурациями 1С;,1,12728
23728888,10675,Общение с клиентами.,1,12729
23728888,10676,Знание типовых конфигураций 1С;,2,12730
23728888,10677,Опыт работы с различными конфигурациями 1С;,2,12731
23728888,10678,"Аналитическое мышление, настойчивость, ориентация на результат.",2,12732
23729273,10679,плановое обслуживание серверов и сервисов;,1,12733
23729273,10680,обновление ПО и настройка новых серверов;,1,12734
23729273,10681,взаимодействие со службами поддержки хостинговых компаний;,1,12735
23729273,10682,"выполнение заявок, поступающих на 1 линию поддержки;",1,12736
23729273,10683,самостоятельно и с помощью старших инженеров устранять неисправности;,1,12737
23729273,10684,реагирование на сигналы системы мониторинга;,1,12738
23729273,10685,и множество других интересных и развивающих задач.,1,12739
23730477,10686,разработка программных продуктов по техническим заданиям;,1,12741
23730477,10687,анализ бизнес-процессов в компании и предложения по их автоматизации;,1,12742
23730477,10688,тесное взаимодействие со специалистами в предметной области;,1,12743
23730477,10689,участие в проектах по внедрению систем.,1,12744
23730477,10690,высшее профильное образование;,2,12745
23730477,10691,ответственность;,2,12746
23730477,10692,стрессоустойчивость;,2,12747
23730477,10693,инициативность,2,12748
23730849,10694,"Рассмотрение ПСД, ведомостей работ, контроль принятых решений.",1,12749
23730849,10695,Взаимодействие с Заказчиком / Генподрядчиком / Субподрядчиком.,1,12750
23730849,10696,Расчет рентабельности проекта.,1,12751
23730849,10697,"Организация заключения договоров, проверка договоров, контроль их подписания.",1,12752
23730849,10698,Контроль разработки замечаний к проектно-сметной документации.,1,12753
23730849,10699,Организация проверки рабочей документации и выдача в производство работ.,1,12754
23730849,10700,"Рассмотрение проектов производства работ, организация их подготовки.",1,12755
23730849,10701,Согласование графиков комплектации объектов материалами поставки Подрядчика.,1,12756
23730849,10702,Организация работы по согласованию проектов производства работ.,1,12757
23730849,10703,Организация и контроль оформления допуска на работы.,1,12758
23730849,10704,"Организация отправки работников на объект строительства, организация приобретения спецодежды, СИЗ, инструмента.",1,12759
23730849,10705,Организация и контроль производства текущих работ и ведения производственной документации.,1,12760
