10,0,Основы управления ИТ-проектами,"Цель изучения дисциплины «Основы управления ИТ-проектами» – дать слушателям знания о состоянии, использовании и тенденциях развития управления проектами в сфере информационных технологий.Программа предусматривает комплексный подход к изучению управления ИТ-проектами, включая исторические аспекты проектной деятельности, классификацию проектов, жизненный цикл проекта, субъекты, инструменты и стандарты управления проектами, процессы и функциональные области управления проектами, а также классификацию и особенности ИТ-проектов. Также в рамках дисциплины изучаются особенности управления проектами разработки и развития программных систем.Задачами изучения дисциплины «Основы управления ИТ-проектами» являются приобретение обучаемыми знаний, умений и практических навыков в области, определяемой целями дисциплины, в том числе:изучение основ управления проектами;изучение особенностей управления ИТ-проектами;получение навыков управления проектами на учебном примере.",подходы к реализации системы управления ИТ-проектами ,"применять основные программные продукты, специализированные на управлении проектами формулировать концепцию, цели и задачи проекта 
разрабатывать основные документы в соответствии со стандартами управления ит-проектами 
оценивать конечный результат 
использовать доступные информационные ресурсы для решения практических задач 
готовить презентации, научно-технические отчеты по результатам выполнения проектов
Оформлять результаты исследований в виде статей и докладов "," навыками формирования требований к организации ит-проекта 
 навыками подготовки базовых документов управления ит-проектом 
 методами и инструментами управления проектами навыками управления качеством и рисками ит-проекта 
 знать основы управления проектами и программной инженерии 
 основные международные и национальные стандарты управления проектами 
 классификацию и особенности ит-проектов 
 фазы жизненного цикла, основные и вспомогательные процессы управления проектами и программной инженерии  подходы к реализации системы управления ит-проектами ","1	Основы управления проектами	
2	ИТ-проекты и программная инженерия
3	Методология внедрения информационных систем	
4	Командная работа и роли в ИТ-проектах	
5	Проекты внедрения бизнес-приложений для корпоративного управления	
6	Теория и практика реализации проектных решений.	
7	Качество и риски ИТ-проекта. Мировая и отечественная практика	
8	Практика  реализации ИТ-проектов и развитие методов управления ИТ-проектами	"
11,0,Безопасность жизнедеятельности,"Целью изучения дисциплины является формирование у студентов знаний, умений и навыков, по обеспечению безопасности в повседневной жизни, в чрезвычайных и угрожающих ситуациях; на воспитание сознательного и ответственного отношения к вопросам личной безопасности и безопасности окружающих; на получение студентами основополагающих знаний и умений, которые позволят им не только распознавать и оценивать опасные ситуации, факторы риска среды обитания, определять способы защиты от них, а также ликвидировать негативные последствия и оказывать само- и взаимопомощь в случае проявления опасностей.Задачи:1. Ознакомиться с необходимыми индивидуальными мерами безопасности в повседневной жизни и трудовой деятельности, в опасных и чрезвычайных ситуациях природного, социального и техногенного характера;2. Сформировать культуру профессиональной безопасности, а также способность для идентификации опасностей и оценки риска в сфере своей профессиональной деятельности;3. Сформировать и развить навыки оценки обстановки и принятия целесообразных решений;4. Освоить правила и навыки защиты, позволяющие минимизировать возможный ущерб личности, обществу и окружающей среде в опасных и чрезвычайных ситуациях;5. Приобрести умения и навыки оказания первой помощи пострадавшим от возможных последствий аварий, катастроф, стихийных бедствий.","рациональные условия жизнедеятельности
теоретические основы безопасности жизнедеятельности в системе «человек - среда обитания» 
идентификацию и анатомо-физиологические последствия воздействия на человека травмирующих, вредных и поражающих факторов 
средства и методы повышения безопасности социальной среды
методы прогнозирования чрезвычайных ситуаций роль психологического состояния человека в проблеме безопасности
принципы оказания первой медицинской помощи","разрабатывать мероприятия по повышению безопасности трудовой и производственной (социально-экономической) деятельности
эффективно применять средства защиты от негативных воздействий 
разрабатывать алгоритмы действий в чрезвычайных ситуациях природного, социального, техногенного и медико-биологического характера.
Разрабатывать мероприятия по повышению безопасности трудовой и производственной (социально-экономической) деятельности
эффективно применять средства защиты от негативных воздействий 
Разрабатывать алгоритмы действий в чрезвычайных ситуациях природного, социального, техногенного и медико-биологического характера.
 ","законодательными и правовыми актами в области безопасности жизнедеятельности
средствами и методами укрепления индивидуального здоровья, физического самосовершенствования для успешной социально-культурной и профессиональной деятельности.устный опрос и/или тест и/или доклад (по выбору обучающихся, либо преподавателя)  
приемами первой медицинской помощи
основными методами защиты производственного персонала и населения от возможных последствий аварий, катастроф, стихийных бедствий.
законодательными и правовыми актами в области безопасности жизнедеятельности 
Средствами и методами укрепления индивидуального здоровья, физического самосовершенствования для успешной социально-культурной и профессиональной деятельности.

","1	Теоретические основы безопасности жизнедеятельности 	
2	Причины возникновения чрезвычайных ситуаций и действия населения при них	
3	Безопасные условия труда на производстве	
4	Первая помощь при несчастных случаях и помощь пострадавшим в условиях ЧС"
12,0,Физика,"Цель дисциплины состоит в формировании у студентов математических специальностей естественнонаучного мировоззрения.Основные задачи дисциплины:Изучение студентами основных понятий и законов физики.Знакомство с основными методами исследования, используемыми в физике.","основные законы динамики и статики
момент инерции, теорема Штейнера, кинетическая энергия вращения, уравнение динамики вращательного движения твердого тела.
статистический и термодинамический методы, опытные законы идеального газа
закон Кулона, теорема Остроградского - Гаусса, электрические цепи постоянного и переменного тока; сферическая поверхность, геометрическая оптика, интерференция света, дифракция света, поляризация и дисперсия света, лазеры, распространение света в оптоволокне","решать задачи по кинематике поступательного и вращательного движения.
правильно соотносить содержание конкретных задач с общими законами физических моделей,
эффективно применять общие законы для решения конкретных задач в области физики и на междисциплинарных границах физики с другими областями знаний в частности с компьютерной техникой
строить математические модели простейших физических явлений и использовать для изучения этих моделей доступный ему математический аппарат, включая методы вычислительной математики.
Вычислять импульс, энергию, момент импульса
вычислять давление жидкости, применять уравнение неразрывности, уравнение Бернулли и следствия из него; вычислять удельный оббьем и применять закон Бойля — Мариотта
рассчитывать фокусное расстояние, характеристики линз; вычислять характеристики электрического тока, индукции, магнитного поля.","","1	Механика (кинематика, динамика, статика)
2	Термодинамика	
3	Теория колебаний и волн
4	Электричество
5     Оптика"
13,0,Гибкое управление проектами,"Целью преподавания дисциплины является формирование у бакалавра комплекса знаний, умений, навыков и профессионально важных качеств, необходимых для эффективной организации системной работы в проектной команде, навыка поиска и анализа бизнес-идей в сфере информационных технологий.Задачами изучения дисциплины являются:Изучение технологий и инструментов анализа проблемы и разработки проектного решения.Изучение технологий и инструментов контроля задач в команде.Освоение техники внутрикомандной коммуникации в рамках гибкой технологии управления.Практическое закрепление навыков на основе учебного проекта. ","– основные причины неэффективной работы людей в команде.
– экономические последствия неэффективной работы бизнес-команды и существующие в экономике РФ предпосылки для развития технологий управления проектными командами.","– собирать команду для реализации проекта и формировать регламент работы;
– грамотно формулировать и декомпозировать задачи в рамках проекта;
– анализировать выполненные задачи и изменять формат работы команды;
– анализировать экономические положение предприятия;
– формулировать ожидаемый эффект от реализации проекта.
– анализировать бизнес-модель предприятия либо конкретного проекта/услуги;
– выявлять проблемы бизнес-модели и формулировать пути развития;
– формировать концепцию проекта.","– технологией управления проектом на основе итераций;
– технологией внутрикомандных коммуникаций;
– технологией управления задачами проекта на основе Agile-доски Trello;
– технологией проведения встреч команды с использованием единого электронного документа.
– технологией быстрого анализа основных бизнес-процессов Lean Canvas.
– технологией быстрого анализа основных бизнес-процессов Lean Canvas;
– технологией генерации решений на основе интеллектуальных карт.","Анализ проблемы и разработка концепции проекта.	
Организация работы проектной команды"
14,0,Интернет-технологии,"Целью преподавания дисциплины является освоение студентами современных интернет-технологий, используемых при разработке web-ресурсов и сервисов.Задачи курса:изучение программных средств для разработки web-ресурсов;знакомство с процессом создания web-страниц, сайтов и порталов;изучение процесса проектирования и реализации внешней и внутренней частей web-ресурсов;знакомство с библиотеками и фреймворками, являющимися, де-факто, стандартном разработки web-ресурсов;ознакомление с процессом размещения и сопровождения ресурсов в сети Интернет.","о способах развёртывания web-серверов.
процесс разработки web-ресурсов, виды субд для web-разработки.
Основные источники справочных материалов по курсу.
 ","выбирать и устанавливать программное обеспечение для web-ресурсов  проектировать и реализовывать ит-сервисы предприятия в сети интернет, использовать субд, основанные на sql.
Находить нужную информацию для самостоятельной работы по курсу.
 ","навыками работы в редакторах html, css, php, js, приёмами организации базы данных для интернет-приложений. ","Проектирование, макетирование, дизайн, вёрстка.
Разработка серверной части на PHP.
Разработка клиентской части на JavaScript.
Фреймворки, библиотеки	"
15,0,Функциональное и логическое программирование  ,"Целью дисциплины «Функциональное и логическое программирование» является формирование информационной культуры специалиста и изучение теоретических основ, принципов построения  и организации функционирования современных интеллектуальных систем  различного назначения и способов их эффективного применения.Задачей данного курса является приобретение студентами знаний, умений и навыков, позволяющих им выбрать, настроить  и использовать, а также спроектировать и реализовать интеллектуальные системы, способные эффективно решать различные информационные задачи. ","ключевые термины в области искусственного интеллекта и интеллектуальных систем (ИС); 
основные методики формализации и представления данных
основные методы разработки интеллектуальных систем и специфику актуальных проблемных областей.
теоретические положения для построения интеллектуальных систем, предназначенных для решения различных задач","извлекать знания из экспертов, текстов, а также других различных источников информации
выбирать соответственно поставленной задаче и использовать изученные ранее программные способы обработки и хранения информации
использовать методы организации интеллектуальных систем и получить практические навыки для их построения в целях решения различных задач
извлекать знания из экспертов, текстов, а также других различных источников информации
использовать современные программно-инструментальные продукты при разработке и внедрении ИС
использовать методы организации интеллектуальных систем и получить практические навыки для их построения в целях решения различных задач","","Введение в предметную область дисциплины	
Классификация и кластеризация данных. Распознавание образов.	
Нейронные сети"
16,0,Теория автоматов и формальных языков  ,"Концептуальной основой программирования на любом языке является понимание терминов «алгоритм» и «алгоритмизация». Разработка и исследование алгоритмов, а также программ, реализующих данные алгоритмы, напрямую связано с изучением основ теории формальных языков и грамматик.  Целью курса «Теория автоматов и формальных языков» является ознакомление студентов с основными понятиями, предметной областью, устройством и содержанием теории автоматов и теории формальных языков.Задачи курса:формализация понятия алгоритма, изучение математических формальных моделей описания алгоритмов;изучение общих методов анализа и синтеза автоматов;изучение методов построения структур автоматов;исследование основных принципов создания формальных грамматик.","основные и наиболее популярные программные продукты, позволяющие проектировать автоматы и имитировать их результаты из работы
 ","устанавливать, настраивать и использовать программное обеспечение, подходящее для решения задач
 ",навыками использования программных средств для моделирования автоматов ,"Теория автоматов
Теория формальных языков"
17,0,Линейная алгебра и аналитическая геометрия,"Целью курса линейной алгебры и аналитической геометрии является изучение основных алгебраических и геометрических понятий, их взаимосвязи и развития, а также отвечающих им методов расчёта, используемых для анализа, моделирования и решения прикладных задач. В задачи курса линейной алгебры входят: Развитие алгоритмического и логического мышления студентов.Овладение методами исследования и решения математических задач.Выработка у студентов умения самостоятельно расширять свои математические знания и проводить математический анализ прикладных задач.","- основные понятия  и методы линейной алгебры.
- основные понятия и методы алгебры и геометрии, использующихся при изучении общетеоретических и специальных дисциплин.","- анализировать и обобщать информацию;
- логически и творчески мыслить при решении заданий.
: применять математические методы для решения практических задач, использовать математические инструментальные средства для обработки, анализа и систематизации информации по теме исследования и пользоваться при необходимости математической литературой.","теорией и практикой решения интеллектуальных задач.
методами решения задач алгебры и геометрии, основами математического моделирования прикладных задач, решаемых аналитическими методами.","Основные алгебраические структуры	
Элементы аналитической геометрии	
Линейная алгебра"
18,0,Информационные технологии в анализе рынка ценных бумаг,"Целью изучении дисциплины ""Информационные технологии в анализе рынка ценных бумаг"" является формирование у студентов целостной системы знаний о рынках ценных бумаг, изучение понятийно-терминологического аппарата, характеризующего сущность и содержание анализа финансовых рынков, а также раскрытие механизмов направляющих цену в том или ином направлении движения.Задачи курса:Сформировать базовые знания и навыки, необходимые для квалифицированного анализа движения эмитентов на рынке ценных бумаг используя современные информационные технологии.","методы анализа рынка ценных бумаг основные средства получения и обработки информации о финансовых рынках
 ","применять методы анализа рынка ценных бумаг и принимать на основе анализа решения получать и обрабатывать информацию поступающую с рынков ценных бумаг
 ",навыками анализа рынков ценных бумаг ,"Виды ценных бумаг и их важнейшие характеристики	
Учёт инфляции в операциях с ценными бумагами	
Корпоративные ценные бумаги
Оценка эффективности долгосрочных вложений в ценные бумаги
Инфраструктура рынка ценных бумаг. Фондовая биржа	
Государственные и муниципальные ценные бумаги.
Банки как профессиональные участники рынка ценных бумаг"
19,0,Компьютерная графика,"Цель дисциплины: дать комплексное представление о методологии компьютерной графики и ее применении при всестороннем изучении профессиональных дисциплин по направлению «Фундаментальная информатика и информационные технологии».Задачи дисциплины: 1. Вооружить студентов знаниями, умениями, навыками формирования графической грамотности, ее использования для получения обоснованной системы по проектированию технических объектов и изготовлению конструкторской документации.2. Дать представление о понятиях и научных категориях курса. ","теорию построения и преобразования чертежей пространственных фигур, принципы организации, структуры технических средств систем компьютерной графики
основные методы и алгоритмы формирования и преобразования изображений
графические пакеты для создания моделей объектов
алгоритмы компьютерной графики; инструментальные средства программирования в области компьютерной графики; языки программирования С/C++, библиотеки SDL, OpenGL.","использовать графические пакеты при выполнении чертежей и схем пользоваться библиотеками sdl, opengl
Решать графическим способом задачи, связанные с формой и взаимным расположением пространственных фигур 
определять форму детали по чертежу строить аксонометрические проекции деталей
использовать графические пакеты при выполнении чертежей и схем 
применять методы и алгоритмы компьютерной графики для решения практических задач. ","выполнением чертежей с применением компьютерной графики 
методами и средствами разработки и оформления технической документации
методамирешения конкретных задач различного типа в области  визуализации и компьютерной графики,
навыками разработки программ для решения задач компьютерной графики навыками разработки программных комплексов на языке программирования с/c++ знать  теорию построения и преобразования чертежей пространственных фигур, принципы организации, структуры технических средств систем компьютерной графики основные методы и алгоритмы формирования и преобразования изображений графические пакеты для создания моделей объектов алгоритмы компьютерной графики инструментальные средства программирования в области компьютерной графики языки программирования с/c++, библиотеки sdl, opengl.","Введение в компьютерную геометрию и графику. Векторная графика. 	
Геометрические преобразования в векторной графике. Растровая графика. Обработка растровых изображений. Цвет	
Программирование  SDL. Алгоритмы 3D графики. ОpenGL	"
20,0,Инженерия знаний и интеллектуальные системы,"Целью дисциплины «Инженерия знаний и интеллектуальные системы» является формирование информационной культуры специалиста и изучение теоретических основ, принципов построения  и организации функционирования современных интеллектуальных систем  различного назначения и способов их эффективного применения.Задачей данного курса является приобретение студентами знаний, умений и навыков, позволяющих им выбрать, настроить  и использовать, а также спроектировать и реализовать интеллектуальные системы, способные эффективно решать различные информационные задачи.","ключевые термины в области искусственного интеллекта и интеллектуальных систем (ис) основные методики формализации и представления данных
методики и алгоритмы обработки, представления, анализа данных, представленных различными способами и с разной степенью формализации
Основные методы разработки интеллектуальных систем и специфику актуальных проблемных областей теоретические положения для построения интеллектуальных систем, предназначенных для решения различных задач
 ","извлекать знания из экспертов, текстов, а также других различных источников информации 
выбирать соответственно поставленной задаче и использовать изученные ранее программные способы обработки и хранения информации  
собирать и анализировать статистические данные, являющиеся основой для построения интеллектуальной системы  использовать современные программно-инструментальные продукты при разработке и внедрении ис использовать методы организации интеллектуальных систем и получить практические навыки для их построения в целях решения различных задач ","","Обработка и анализ данных
Интеллектуальные системы	
"
21,0,Сети и телекоммуникации,"Целью преподавания дисциплины является формирование у студентов понимания важности применения и развития вычислительных систем, сетей и телекоммуникаций в современных технологиях как объективной закономерности информационного общества, а также обучить студентов общим принципам построения вычислительных систем различных архитектур, принципам организации и характеристикам составных элементов персонального компьютера, принципам и технологиям организации систем передачи данных.Задачами изучения дисциплины являются:анализ состояния и тенденций развития вычислительной техники;преподать основы функционирования вычислительных систем и принципам, положенных в основу работы систем передачи данных; изучить характеристики и режимы работы основных функциональных узлов и устройств вычислительных систем, сетей и телекоммуникаций; приобретение студентами навыков проектирования, конфигурирования и практического применения вычислительных систем и комплексов.ознакомление с инструментом симуляции сетей GNS3;научиться строить сети в инструменте , используя различное сетевое оборудование. ","основные определения вычислительных систем, сетей, телекоммуникаций, сетевые топологии, среды передачи информации  концепцию построения корпоративных сетей, основные протоколы обеспечивающие работу корпоративных сетей.
Концепцию построения корпоративных сетей, основные протоколы обеспечивающие работу корпоративных сетей основные возможности сетевых утилит различных операционных систем.
 ","применять основные средства управления и работой операционных систем проектировать элементы корпоративных сетей.  осуществлять настройку основных сетевых сервисов применять утилиты операционных систем в сетевых взаимодействиях.
 ","навыками работы в системе graphical network simulator 3, навыками работы с сетевыми устройствами cisco, dlink. ","Фундаментальные основы компьютерных сетей
Коммутация в локальных сетях и беспроводные сети	
Маршрутизация. Протоколы маршрутизации"
22,0,Управление ИТ-сервисами и контентом,"Цель курса ""Управление ИТ-сервисами и контетом"" состоит в том,  чтобы дать студентам знания по основам теории и практики в области проектирования информационных систем с использованием современных методов и средств создания информационных систем. Задачами изучения дисциплины являются: ознакомить студента с существующими подходами, методологиями проектирования и развития информационных систем; ознакомить с современным рынком инструментов проектирования информационных систем различной сложности, используемых на различных стадиях разработки; научить исследовать предметную область; выбирать технологии проектирования и выявлять недостатки существующих технологийобработки данных; ставить и решать проблему автоматизации решения поставленных задач.","основные процессы формализации взаимоотношений с клиентами и партнерами в процессе внедрения ит-сервисов. 
основные принципы внедрения, управления и контроля ит-сервисов, основные понятия и определения, сформулированные в документах по управлению ит. 
Основные стандарты и документы в сфере ит, отвечающие за ит-аудит. ","применять данные знания для практических проектов внедрения, учитывая специфику компаний. 
применять данные из документов по управлению ит на практике. 
Применять данные из документов по обследованию ит-инфраструктуры на практике.",навыками формализации взаимоотношений при решении задач управления ит-сервисами и контентом.  навыками формализации процессов управления ит-сервисами.  навыками формализации процессов обследования ит-инфраструктуры. ,"Общие сведения о современных ИТ-сервисах и трендах в ИТ.
Специфика ИТ-сервисов. Методологии ИТ для управления ИС. Управление контентом.	
Применение ИТ-сервисов для бизнеса. Планирование, управление, развитие.	"
92,2,Б1.Б.11 Базы данных ,"Целями освоения дисциплины Базы данных являются усвоение ряда фундаментальных понятий и теоретических основ организации баз данных и систем управления базами данных, а также их программирование:формирование у студентов понимания основных понятий представления данных и интегрирования данных;изучение моделей организации работы пользователей с базой данных;знакомство с программным интерфейсом для взаимодействия с СУБД;моделирование базы данных (моделирование внешних представлений, концептуальное моделирование, моделирование структур хранения);изучение элементов теории реляционных баз данных (РБД);знакомство с принципами построения СУБД;изучение основ структурного языка запросов SQL и его процедурного расширения PLSQL.В задачи курса входит изучение процесса проектирования базы данных, включающего:составление формализованного описания предметной области (внешней модели);разработку концептуальной модели и ее специфицирование к конкретной модели данных СУБД;анализ моделей физического представления данных;изучение основ структурного языка запросов SQL;изучение языка программирования PL/SQL.","уровни представления данных
основные модели данных, используемые в промышленных субд
принципы организации современных субд и построения бд
элементы теории реляционных баз данных
методику проектирования бд.
назначение и основные компоненты систем баз данных
операторы sql для построения запросов и управления данными реляционных баз
Операторы языка программирования pl/sql.","разрабатывать структуру реляционной базы данных
создавать структуру реляционной базы данных без использования интерактивных средств субд.
Создавать сложные запросы на языке sql и программы (скрипты) на языке pl/sql для обработки данных в реляционных базах данных.","использованию субд oracle. 
Утилитами sqlplus для создания и администрирования централизованных бд в субд oracle. ","Введение. Системы управления базами данных.
Архитектура СУБД на примере СУБД Oracle
Физическая структура баз данных	
Внутренние структуры базы данных
Работа в SQLPlus
Проектирование реляционной БД. Диаграммы «Сущность-связь»
Проектирование реляционной БД. Нормализация данных.
Язык запросов SQL. Определение структур данных.
Язык запросов SQL. Манипулирование данными.
Язык запросов SQL. Выборка данных из базы данных.
Язык PL/SQL.
Транзакции
Словарь данных СУБД Oracle"
93,2,Cети ЭВМ и Телекоммуникации.,"Цель курса «Сети ЭВМ и телекоммуникации» − проектирование программных и аппаратных средств и систем с применения современных технологий передачи данных, удаленного доступа, клиент-серверной архитектурыЗадачи дисциплины:формирование  знаний  о сетях передачи данных, необходимых для  проектировании программных и аппаратных средств;формирование знаний о системах удаленного доступа и технологиях обеспечивающих к информации в сети интернет;  получения навыков проектирования локальных сетей передачи данных;приобретение умения работать с системами автоматизации проектирования сетей передачи данных.","основные концепции и методы разработки моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
Современные технологии вычислительных сетей при реализации удаленного доступа в системах клиент/сервер	  ","решать типовые задачи по разработке моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
Спроектировать  вычислительную сеть для обеспечения удаленного доступа в системах клиент/сервер
 ","навыками разработки моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина"" современенными инструментами автоматического проектирования вычислительных сетей для клиент/серверных систем ","Цели и задачи курса. Понятие о сетях ЭВМ. 
Эталонная модель взаимного соедине¬ния открытых систем. 
Протоколы физического уровня. рекомендация ITU-T V.24
Среда передачи данных
Характеристики линий связи
Методы передачи данных на физическом уровне
Цифровое кодирование
Топологии LAN
Канальный уровень. Уровень доступа к середе передачи данных. LLC
Устройства физического уровня. Настройка, эксплуатация.
Устройства канального уровня. Настройка, эксплуатация.
Алгоритм Spanning Tree
Метод управления обменом CSMA/CD
Сетевой уровень. Протокол IP.
Сетевой уровень. Прямая косвенная адресация. Протокол IP v.6
Маршрутизация. Статическая маршрутизация. Протокол RIP.
Транспортный уровень. Протоколы UDP, TCP."
94,2,Основы программирования (С) ,"Целью данной дисциплины является введение в проблематику, связанную с изучением языков программирования, методов разработки алгоритмов и программ и методов реализации языков программирования.Задачи дисчиплины:проектно-конструкторской деятельности, проектирование программных и аппаратных средств (систем, устройств, деталей, программ, баз данных) в соответствии с техническим заданием с использованием средств автоматизации проектированияпроектно-технологической деятельности, применение современных инструментальных средств при разработке программного обеспечения.","основные концепции и методы разработки моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
oсновные концепции и методы разработки компонентов аппаратно-программных комплексов и баз данных, используя современные инструментальные средства и технологии программирования","решать типовые задачи по разработке моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
Решать типовые задачи по разработке компонентов аппаратно-программных комплексов и баз данных, используя современные инструментальные средства и технологии программирования","навыками разработки моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
навыками разработки компонентов аппаратно-программных комплексов и баз данных, используя современные инструментальные средства и технологии программирования ","Язык HTML. Использование основных конструкций языка HTML для создания web-страниц. Страница. Текст. Гиперссылки. Списки. Таблицы. Изображения.
Таблицы стилей CSS. Применение стилей CSS для форматирования содержимого web-страниц. Форматирование текста. Форматирование контейнеров.
Язык JavaScript. Разработка интерактивных web-страниц с использованием клиентских скриптов на языке JavaScript. Изменение форматирования элементов. События на странице.
Серверные технологии. Языки PHP, ASP.NET. Разработка динамических web-страниц с использованием серверных скриптов на языке Visual Basic. 
Технология AJAX. Создание объекта XMLHttpRequest. Запрос. Получение. JSON. JQuery. Использование."
95,2,Основы программирования (Delphi) ,"Целью данной дисциплины является введение в проблематику, связанную с изучением языков программирования, методов разработки алгоритмов и программ и методов реализации языков программирования.Задачи дисчиплины:проектно-конструкторской деятельности, проектирование программных и аппаратных средств (систем, устройств, деталей, программ, баз данных) в соответствии с техническим заданием с использованием средств автоматизации проектированияпроектно-технологической деятельности, применение современных инструментальных средств при разработке программного обеспечения.","основные концепции и методы разработки моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
основные концепции и методы разработки компонентов аппаратно-программных комплексов и баз данных, используя современные инструментальные средства и технологии программирования","решать типовые задачи по разработке моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
Решать типовые задачи по разработке компонентов аппаратно-программных комплексов и баз данных, используя современные инструментальные средства и технологии программирования","навыками разработки моделей компонентов информационных систем, включая модели баз данных и модели и интерфейсов ""человек - электронно-вычислительная машина""
навыками разработки компонентов аппаратно-программных комплексов и баз данных, используя современные инструментальные средства и технологии программирования ","Тема 1. Основные понятия программирования
Программная инженерия как инженерная дисциплина. Технология разработки программ. Понятие программы и алгоритма. Языки программирования. История развития языков программирования. Парадигмы языков программирования. Delphi/Free Pascal как язык программирования. Среда разработки Delphi/Lazarus.
Тема 2. Лексические основы языка программирования Delphi/Free Pascal.
Общие сведения о структуре языка программирования. Понятия синтаксиса и семантики языка. Лексемы языка. Нотация. БНФ. Стандарт оформления кода. Понятие типа данных. Понятие переменной. Понятие программного объекта. Основные типы данных. Операции. Выражения и операторы. Оператор присваивания. Ввод-вывод данных.
Тема 3. Управляющие конструкции
Базовые управляющие конструкции: цепочки, ветвления, циклы. Синтез алгоритмов на основе базовых конструкций. 
Конструкции языка Delphi/Free Pascal, реализующие базовые структуры: составная конструкция (блок операторов), условная конструкция, конструкция выбора (переключатель), конструкции цикла. Конструкции передачи управления. 
Тема 4. Структуры данных. Файлы.
Массивы. Строки. Основные алгоритмы обработки массивов и строк. Структуры данных. Записи. Множества. Основные алгоритмы обработки записей и множеств.
Файлы. Файловый ввод-вывод в Delphi/Free Pascal. Потоки и файлы. Основы файловой системы. Указатель файла. Открытие файла. Закрытие файла. Запись символа, чтение символа. Стирание файлов. Дозапись в поток. Ввод-вывод при прямом доступе. Стандартные потоки. 
Динамические переменные. Указатели. Списки. Алгоритмы обработки списков.
Тема 5. Структура проекта Delphi/Lazarus
Основные компоненты текста программы на языке Delphi/Free Pascal. Подпрограммы, описания, директивы препроцессора, комментарии. Подключение внешних библиотек. 
Принцип модульности программы. Понятие подпрограммы. Процедуры и функции в Delphi/Free Pascal. Область действия функции. Возвращаемое значение. Параметры функций. Рекурсивные функции. Прототипы функций.
Тема 6. Технология создания программ. Трансляция.
Этапы решения задач на ЭВМ. Жизненный цикл программного обеспечения. Анализ требований и определение спецификаций. Элементарные правила кодирования. Документирование программы. Проектирование. Тестирование, отладка и оптимизация программы. Внедрение и сопровождение. Критерии качества программы.
Трансляторы (компиляторы, интерпретаторы, метод динамической кодогенерации) Схема подготовки исполняемой программы на языке Delphi/Free Pascal.
Понятие языкового процессора. Разновидности языковых процессоров. Компиляторы как класс программного обеспечения. Упрощенная модель компилятора. Понятие конечного автомата. Понятие контекстно-свободной грамматики. КС-грамматики и конечные автоматы. Распределение памяти и организация таблиц при генерации кода. Методы оптимизации кода.
Язык HTML. Использование основных конструкций языка HTML для создания web-страниц. Страница. Текст. Гиперссылки. Списки. Таблицы. Изображения.
Таблицы стилей CSS. Применение стилей CSS для форматирования содержимого web-страниц. Форматирование текста. Форматирование контейнеров.
Язык JavaScript. Разработка интерактивных web-страниц с использованием клиентских скриптов на языке JavaScript. Изменение форматирования элементов. События на странице.
Серверные технологии. Языки PHP, ASP.NET. Разработка динамических web-страниц с использованием серверных скриптов на языке Visual Basic. 
Технология AJAX. Создание объекта XMLHttpRequest. Запрос. Получение. JSON. JQuery. Использование."
